id,file_id,attribute_id,value,unit_id
2827,94000,469,facing north away from shrub,
2828,94000,470,7,
2829,94000,471,primos,
2830,94000,472,"photo, 1 photo burst,3 second delay before next  picture",
2831,94000,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2832,94000,269,"35.163363, -119.674",
2833,94000,325,"",
2834,94001,466,155,
2835,94001,271,2015-06-14/2015-06-18,
2836,94001,467,6,
2837,94001,468,open,
2838,94001,469,facing north away from shrub,
2839,94001,470,la4,
2840,94001,471,little acorn (backup),
2841,94001,472,"photo, 1 photo burst,3 second delay before next  picture",
2842,94001,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2843,94001,269,"35.163363, -119.674",
2844,94001,325,"",
2845,94002,466,2924,
2846,94002,271,2015-06-14/2015-06-18,
2847,94002,467,7,
2848,94002,468,shrub,
2849,94002,469,facing north away from shrub,
2850,94002,470,12,
2851,94002,471,primos,
2852,94002,472,"photo, 1 photo burst,3 second delay before next  picture",
2853,94002,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2854,94002,269,"35.163363, -119.674",
2855,94002,325,"",
2856,94003,466,18,
2857,94003,271,2015-06-18/2015-06-20,
2858,94003,467,1,
2859,94003,468,open,
2860,94003,469,facing north away from shrub,
2861,94003,470,2,
2862,94003,471,primos,
2863,94003,472,"photo, 1 photo burst,3 second delay before next  picture",
2864,94003,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2865,94003,269,"35.163363, -119.674",
2866,94003,325,"",
2867,94004,466,7242,
2868,94004,271,2015-06-18/2015-06-20,
2869,94004,467,2,
2870,94004,468,shrub,
2871,94004,469,facing north away from shrub,
2872,94004,470,3,
2873,94004,471,primos,
2874,94004,472,"photo, 1 photo burst,3 second delay before next  picture",
2875,94004,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2876,94004,269,"35.163363, -119.674",
2877,94004,325,"",
2878,94005,466,506,
2879,94005,271,2015-06-18/2015-06-20,
2880,94005,467,2,
2881,94005,468,shrub,
2882,94005,469,facing north away from shrub,
2883,94005,470,4,
2884,94005,471,primos,
2885,94005,472,"photo, 1 photo burst,3 second delay before next  picture",
2886,94005,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2887,94005,269,"35.163363, -119.674",
2888,94005,325,"",
2889,94006,466,98,
2890,94006,271,2015-06-18/2015-06-20,
2891,94006,467,5,
2892,94006,468,shrub,
2893,94006,469,facing north away from shrub,
2894,94006,470,9,
2895,94006,471,primos,
2896,94006,472,"photo, 1 photo burst,3 second delay before next  picture",
2897,94006,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2898,94006,269,"35.163363, -119.674",
2899,94006,325,"",
2900,94007,466,9865,
2901,94007,271,2015-06-18/2015-06-20,
2902,94007,467,6,
2903,94007,468,open,
2904,94007,469,facing north away from shrub,
2905,94007,470,11,
2906,94007,471,primos,
2907,94007,472,"photo, 1 photo burst,3 second delay before next  picture",
2908,94007,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2909,94007,269,"35.163363, -119.674",
2910,94007,325,"",
2911,94008,466,4149,
2912,94008,271,2015-06-18/2015-06-20,
2913,94008,467,7,
2914,94008,468,shrub,
2915,94008,469,facing north away from shrub,
2916,94008,470,14,
2917,94008,471,primos,
2918,94008,472,"photo, 1 photo burst,3 second delay before next  picture",
2919,94008,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2920,94008,269,"35.163363, -119.674",
2921,94008,325,"",
2922,94009,466,129,
2923,94009,271,2015-06-18/2015-06-20,
2924,94009,467,7,
2925,94009,468,open,
2926,94009,469,facing north away from shrub,
2927,94009,470,la4,
2928,94009,471,little acorn (backup),
2929,94009,472,"photo, 1 photo burst,3 second delay before next  picture",
2930,94009,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2931,94009,269,"35.163363, -119.674",
2932,94009,325,"",
2933,94010,466,26,
2934,94010,271,2015-06-21/2015-06-25,
2935,94010,467,1,
2936,94010,468,open,
2937,94010,469,facing north away from shrub,
2938,94010,470,la12,
2939,94010,471,little acorn (backup),
2940,94010,472,"photo, 1 photo burst,3 second delay before next  picture",
2941,94010,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2942,94010,269,"35.163363, -119.674",
2943,94010,325,"",
2944,94011,466,126,
2945,94011,271,2015-06-24/2015-06-25,
2946,94011,467,1,
2947,94011,468,open,
2948,94011,469,facing north away from shrub,
2949,94011,470,lano#,
2950,94011,471,little acorn (backup),
2951,94011,472,"photo, 1 photo burst,3 second delay before next  picture",
2952,94011,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2953,94011,269,"35.163363, -119.674",
2954,94011,325,"",
2955,94012,466,2187,
2956,94012,271,2015-06-24/2015-06-25,
2957,94012,467,4,
2958,94012,468,shrub,
2959,94012,469,facing north away from shrub,
2960,94012,470,8,
2961,94012,471,primos,
2962,94012,472,"photo, 1 photo burst,3 second delay before next  picture",
2963,94012,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2964,94012,269,"35.163363, -119.674",
2965,94012,325,"",
2966,94013,466,283,
2967,94013,271,2015-06-27/2015-07-05,
2968,94013,467,2,
2969,94013,468,shrub,
2970,94013,469,facing north away from shrub,
2971,94013,470,1,
2972,94013,471,primos,
2973,94013,472,"photo, 1 photo burst,3 second delay before next  picture",
2974,94013,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2975,94013,269,"35.163363, -119.674",
2976,94013,325,"",
2977,94014,466,2824,
2978,94014,271,2015-06-27/2015-07-05,
2979,94014,467,2,
2980,94014,468,open,
2981,94014,469,facing north away from shrub,
2982,94014,470,2,
2983,94014,471,primos,
2984,94014,472,"photo, 1 photo burst,3 second delay before next  picture",
2985,94014,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2986,94014,269,"35.163363, -119.674",
2987,94014,325,"",
2988,94015,466,40,
2989,94015,271,2015-06-27/2015-07-02,
2990,94015,467,2,
2991,94015,468,open,
2992,94015,469,facing north away from shrub,
2993,94015,470,4,
2994,94015,471,primos,
2995,94015,472,"photo, 1 photo burst,3 second delay before next  picture",
2996,94015,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
2997,94015,269,"35.163363, -119.674",
2998,94015,325,"",
2999,94016,466,40,
3000,94016,271,2015-06-27/2015-07-05,
3001,94016,467,4,
3002,94016,468,open,
3003,94016,469,facing north away from shrub,
3004,94016,470,7,
3005,94016,471,primos,
3006,94016,472,"photo, 1 photo burst,3 second delay before next  picture",
3007,94016,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3008,94016,269,"35.163363, -119.674",
3009,94016,325,"",
3010,94017,466,2446,
3011,94017,271,2015-06-27/2015-07-02,
3012,94017,467,6,
3013,94017,468,open,
3014,94017,469,facing north away from shrub,
3015,94017,470,11,
3016,94017,471,primos,
3017,94017,472,"photo, 1 photo burst,3 second delay before next  picture",
3018,94017,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3019,94017,269,"35.163363, -119.674",
3020,94017,325,"",
3021,94018,466,52,
3022,94018,271,2015-07-01/2015-07-01,
3023,94018,467,3,
3024,94018,468,open,
3025,94018,469,facing north away from shrub,
3026,94018,470,5,
3027,94018,471,primos,
3028,94018,472,"photo, 1 photo burst,3 second delay before next  picture",
3029,94018,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3030,94018,269,"35.163363, -119.674",
3031,94018,325,"",
3032,94019,466,52,
3033,94019,271,2015-07-02/2015-07-05,
3034,94019,467,1,
3035,94019,468,shrub,
3036,94019,469,facing north away from shrub,
3037,94019,470,1,
3038,94019,471,primos,
3039,94019,472,"photo, 1 photo burst,3 second delay before next  picture",
3040,94019,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3041,94019,269,"35.163363, -119.674",
3042,94019,325,"",
3043,94020,466,167,
3044,94020,271,2015-07-02/2015-07-05,
3045,94020,467,1,
3046,94020,468,open,
3047,94020,469,facing north away from shrub,
3048,94020,470,la12,
3049,94020,471,little acorn (backup),
3050,94020,472,"photo, 1 photo burst,3 second delay before next  picture",
3051,94020,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3052,94020,269,"35.163363, -119.674",
3053,94020,325,"",
3054,94021,466,84,
3055,94021,271,2015-07-02/2015-07-05,
3056,94021,467,7,
3057,94021,468,open,
3058,94021,469,facing north away from shrub,
3059,94021,470,11,
3060,94021,471,primos,
3061,94021,472,"photo, 1 photo burst,3 second delay before next  picture",
3062,94021,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3063,94021,269,"35.163363, -119.674",
3064,94021,325,"",
3065,94022,466,1496,
3066,94022,271,2015-05-11/2015-05-11,
3067,94022,467,5,
3068,94022,468,shrub,
3069,94022,469,facing north away from shrub,
3070,94022,470,10,
3071,94022,471,primos,
3072,94022,472,"photo, 1 photo burst,3 second delay before next  picture",
3073,94022,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3074,94022,269,"35.163363, -119.674",
3075,94022,325,"",
3076,94023,466,96,
3077,94023,271,2015-05-14/2015-05-15,
3078,94023,467,5,
3079,94023,468,shrub,
3080,94023,469,facing north away from shrub,
3081,94023,470,10,
3082,94023,471,primos,
3083,94023,472,"photo, 1 photo burst,3 second delay before next  picture",
3084,94023,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3085,94023,269,"35.163363, -119.674",
3086,94023,325,"",
3087,94024,466,18,
3088,94024,271,2015-04-24/2015-04-25,
3089,94024,467,5,
3090,94024,468,shrub,
3091,94024,469,facing north away from shrub,
3092,94024,470,3,
3093,94024,471,primos,
3094,94024,472,"photo, 1 photo burst,3 second delay before next  picture",
3095,94024,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3096,94024,269,"35.11432, -119.6209",
3097,94024,325,"camera date not set correctly before deployment, please ignore timestamp on images",
3098,94025,466,39,
3099,94025,271,2015-04-26/2015-04-27,
3100,94025,467,5,
3101,94025,468,shrub,
3102,94025,469,facing north away from shrub,
3103,94025,470,3,
3104,94025,471,primos,
3105,94025,472,"photo, 1 photo burst,3 second delay before next  picture",
3106,94025,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3107,94025,269,"35.11432, -119.6209",
3108,94025,325,"camera date not set correctly before deployment, please ignore timestamp on images",
3109,94026,466,120,
3110,94026,271,2015-05-08/2015-05-10,
3111,94026,467,4,
3112,94026,468,open,
3113,94026,469,facing north away from shrub,
3114,94026,470,5,
3115,94026,471,primos,
3116,94026,472,"photo, 1 photo burst,3 second delay before next  picture",
3117,94026,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3118,94026,269,"35.11432, -119.6209",
3119,94026,325,"camera date not set correctly before deployment, please ignore timestamp on images",
3120,94027,466,2037,
3121,94027,271,2015-05-08/2015-05-10,
3122,94027,467,4,
3123,94027,468,shrub,
3124,94027,469,facing north away from shrub,
3125,94027,470,5,
3126,94027,471,primos,
3127,94027,472,"photo, 1 photo burst,3 second delay before next  picture",
3128,94027,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3129,94027,269,"35.11432, -119.6209",
3130,94027,325,"camera date not set correctly before deployment, please ignore timestamp on images",
3131,94028,466,55,
3132,94028,271,2015-05-29/2015-06-03,
3133,94028,467,1,
3134,94028,468,shrub,
3135,94028,469,facing north away from shrub,
3136,94028,470,13,
3137,94028,471,primos,
3138,94028,472,"photo, 1 photo burst,3 second delay before next  picture",
3139,94028,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3140,94028,269,"35.11432, -119.6209",
3141,94028,325,"",
3142,94029,466,20,
3143,94029,271,2015-07-02/2015-07-02,
3144,94029,467,3,
3145,94029,468,open,
3146,94029,469,facing north away from shrub,
3147,94029,470,4,
3148,94029,471,primos,
3149,94029,472,"photo, 1 photo burst,3 second delay before next  picture",
3150,94029,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3151,94029,269,"35.11432, -119.6209",
3152,94029,325,"",
3153,94030,466,3170,
3154,94030,271,2015-07-03/2015-07-06,
3155,94030,467,3,
3156,94030,468,open,
3157,94030,469,facing north away from shrub,
3158,94030,470,4,
3159,94030,471,primos,
3160,94030,472,"photo, 1 photo burst,3 second delay before next  picture",
3161,94030,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3162,94030,269,"35.11432, -119.6209",
3163,94030,325,"",
3164,94031,466,10246,
3165,94031,271,2015-05-31/2015-06-04,
3166,94031,467,2,
3167,94031,468,shrub,
3168,94031,469,facing north away from shrub,
3169,94031,470,4,
3170,94031,471,primos,
3171,94031,472,"photo, 1 photo burst,3 second delay before next  picture",
3172,94031,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3173,94031,269,"35.11432, -119.6209",
3174,94031,325,"",
3175,94032,466,1439,
3176,94032,271,2015-05-24/2015-05-24,
3177,94032,467,2,
3178,94032,468,shrub,
3179,94032,469,facing north away from shrub,
3180,94032,470,4,
3181,94032,471,primos,
3182,94032,472,"photo, 1 photo burst,3 second delay before next  picture",
3183,94032,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3184,94032,269,"35.11432, -119.6209",
3185,94032,325,"",
3186,94033,466,260,
3187,94033,271,2015-05-28/2015-05-28,
3188,94033,467,4,
3189,94033,468,shrub,
3190,94033,469,facing north away from shrub,
3191,94033,470,2,
3192,94033,471,primos,
3193,94033,472,"photo, 1 photo burst,3 second delay before next  picture",
3194,94033,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3195,94033,269,"35.11432, -119.6209",
3196,94033,325,"",
3197,94034,466,5276,
3198,94034,271,2015-05-29/2015-06-03,
3199,94034,467,4,
3200,94034,468,shrub,
3201,94034,469,facing north away from shrub,
3202,94034,470,2,
3203,94034,471,primos,
3204,94034,472,"photo, 1 photo burst,3 second delay before next  picture",
3205,94034,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3206,94034,269,"35.11432, -119.6209",
3207,94034,325,"",
3208,94035,466,818,
3209,94035,271,2015-04-08/2015-04-08,
3210,94035,467,2,
3211,94035,468,open,
3212,94035,469,facing north away from shrub,
3213,94035,470,3,
3214,94035,471,primos,
3215,94035,472,"photo, 1 photo burst,3 second delay before next  picture",
3216,94035,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3217,94035,269,"35.11432, -119.6209",
3218,94035,325,"",
3219,94036,466,320,
3220,94036,271,2015-04-08/2015-04-08,
3221,94036,467,4,
3222,94036,468,shrub,
3223,94036,469,facing north away from shrub,
3224,94036,470,5,
3225,94036,471,primos,
3226,94036,472,"photo, 1 photo burst,3 second delay before next  picture",
3227,94036,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3228,94036,269,"35.11432, -119.6209",
3229,94036,325,"",
3230,94037,466,78,
3231,94037,271,2015-04-09/2015-04-09,
3232,94037,467,1,
3233,94037,468,open,
3234,94037,469,facing north away from shrub,
3235,94037,470,1,
3236,94037,471,primos,
3237,94037,472,"photo, 1 photo burst,3 second delay before next  picture",
3238,94037,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3239,94037,269,"35.11432, -119.6209",
3240,94037,325,"",
3241,94038,466,27,
3242,94038,271,2015-04-09/2015-04-09,
3243,94038,467,1,
3244,94038,468,open,
3245,94038,469,facing north away from shrub,
3246,94038,470,10,
3247,94038,471,primos,
3248,94038,472,"photo, 1 photo burst,3 second delay before next  picture",
3249,94038,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3250,94038,269,"35.11432, -119.6209",
3251,94038,325,"",
3252,94039,466,165,
3253,94039,271,2015-04-09/2015-04-09,
3254,94039,467,2,
3255,94039,468,shrub,
3256,94039,469,facing north away from shrub,
3257,94039,470,3,
3258,94039,471,primos,
3259,94039,472,"photo, 1 photo burst,3 second delay before next  picture",
3260,94039,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3261,94039,269,"35.11432, -119.6209",
3262,94039,325,"",
3263,94040,466,411,
3264,94040,271,2015-04-09/2015-04-09,
3265,94040,467,4,
3266,94040,468,open,
3267,94040,469,facing north away from shrub,
3268,94040,470,2,
3269,94040,471,primos,
3270,94040,472,"photo, 1 photo burst,3 second delay before next  picture",
3271,94040,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3272,94040,269,"35.11432, -119.6209",
3273,94040,325,"",
3274,94041,466,3,
3275,94041,271,2015-04-09/2015-04-09,
3276,94041,467,5,
3277,94041,468,open,
3278,94041,469,facing north away from shrub,
3279,94041,470,4,
3280,94041,471,primos,
3281,94041,472,"photo, 1 photo burst,3 second delay before next  picture",
3282,94041,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3283,94041,269,"35.11432, -119.6209",
3284,94041,325,"",
3285,94042,466,243,
3286,94042,271,2015-04-11/2015-04-13,
3287,94042,467,2,
3288,94042,468,shrub,
3289,94042,469,facing north away from shrub,
3290,94042,470,6,
3291,94042,471,primos,
3292,94042,472,"photo, 1 photo burst,3 second delay before next  picture",
3293,94042,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3294,94042,269,"35.11432, -119.6209",
3295,94042,325,"",
3296,94043,466,150,
3297,94043,271,2015-04-11/2015-04-13,
3298,94043,467,4,
3299,94043,468,open,
3300,94043,469,facing north away from shrub,
3301,94043,470,9,
3302,94043,471,primos,
3303,94043,472,"photo, 1 photo burst,3 second delay before next  picture",
3304,94043,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3305,94043,269,"35.11432, -119.6209",
3306,94043,325,"",
3307,94044,466,450,
3308,94044,271,2015-04-12/2015-04-13,
3309,94044,467,3,
3310,94044,468,shrub,
3311,94044,469,facing north away from shrub,
3312,94044,470,6,
3313,94044,471,primos,
3314,94044,472,"photo, 1 photo burst,3 second delay before next  picture",
3315,94044,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3316,94044,269,"35.11432, -119.6209",
3317,94044,325,"",
3318,94045,466,1290,
3319,94045,271,2015-04-13/2015-04-14,
3320,94045,467,3,
3321,94045,468,shrub,
3322,94045,469,facing north away from shrub,
3323,94045,470,7,
3324,94045,471,primos,
3325,94045,472,"photo, 1 photo burst,3 second delay before next  picture",
3326,94045,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3327,94045,269,"35.11432, -119.6209",
3328,94045,325,"",
3329,94046,466,198,
3330,94046,271,2015-04-14/2015-04-14,
3331,94046,467,1,
3332,94046,468,open,
3333,94046,469,facing north away from shrub,
3334,94046,470,1,
3335,94046,471,primos,
3336,94046,472,"photo, 1 photo burst,3 second delay before next  picture",
3337,94046,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3338,94046,269,"35.11432, -119.6209",
3339,94046,325,"",
3340,94047,466,141,
3341,94047,271,2015-04-14/2015-04-14,
3342,94047,467,1,
3343,94047,468,shrub,
3344,94047,469,facing north away from shrub,
3345,94047,470,10,
3346,94047,471,primos,
3347,94047,472,"photo, 1 photo burst,3 second delay before next  picture",
3348,94047,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3349,94047,269,"35.11432, -119.6209",
3350,94047,325,"",
3351,94048,466,351,
3352,94048,271,2015-04-14/2015-04-14,
3353,94048,467,2,
3354,94048,468,shrub,
3355,94048,469,facing north away from shrub,
3356,94048,470,2,
3357,94048,471,primos,
3358,94048,472,"photo, 1 photo burst,3 second delay before next  picture",
3359,94048,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3360,94048,269,"35.11432, -119.6209",
3361,94048,325,"",
3362,94049,466,165,
3363,94049,271,2015-04-14/2015-04-14,
3364,94049,467,2,
3365,94049,468,shrub,
3366,94049,469,facing north away from shrub,
3367,94049,470,7,
3368,94049,471,primos,
3369,94049,472,"photo, 1 photo burst,3 second delay before next  picture",
3370,94049,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3371,94049,269,"35.11432, -119.6209",
3372,94049,325,"",
3373,94050,466,198,
3374,94050,271,2015-04-14/2015-04-14,
3375,94050,467,4,
3376,94050,468,shrub,
3377,94050,469,facing north away from shrub,
3378,94050,470,3,
3379,94050,471,primos,
3380,94050,472,"photo, 1 photo burst,3 second delay before next  picture",
3381,94050,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3382,94050,269,"35.11432, -119.6209",
3383,94050,325,"camera date not set correctly before deployment, please ignore timestamp on images",
3384,94051,466,82,
3385,94051,271,2015-04-14/2015-04-14,
3386,94051,467,5,
3387,94051,468,open,
3388,94051,469,facing north away from shrub,
3389,94051,470,4,
3390,94051,471,primos,
3391,94051,472,"photo, 1 photo burst,3 second delay before next  picture",
3392,94051,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3393,94051,269,"35.11432, -119.6209",
3394,94051,325,"",
3395,94052,466,438,
3396,94052,271,2015-04-14/2015-04-14,
3397,94052,467,5,
3398,94052,468,open,
3399,94052,469,facing north away from shrub,
3400,94052,470,9,
3401,94052,471,primos,
3402,94052,472,"photo, 1 photo burst,3 second delay before next  picture",
3403,94052,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3404,94052,269,"35.11432, -119.6209",
3405,94052,325,"",
3406,94053,466,126,
3407,94053,271,2015-04-15/2015-04-15,
3408,94053,467,1,
3409,94053,468,open,
3410,94053,469,facing north away from shrub,
3411,94053,470,10,
3412,94053,471,primos,
3413,94053,472,"photo, 1 photo burst,3 second delay before next  picture",
3414,94053,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3415,94053,269,"35.11432, -119.6209",
3416,94053,325,"",
3417,94054,466,453,
3418,94054,271,2015-04-15/2015-04-15,
3419,94054,467,2,
3420,94054,468,shrub,
3421,94054,469,facing north away from shrub,
3422,94054,470,2,
3423,94054,471,primos,
3424,94054,472,"photo, 1 photo burst,3 second delay before next  picture",
3425,94054,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3426,94054,269,"35.11432, -119.6209",
3427,94054,325,"",
3428,94055,466,207,
3429,94055,271,2015-04-15/2015-04-15,
3430,94055,467,2,
3431,94055,468,shrub,
3432,94055,469,facing north away from shrub,
3433,94055,470,6,
3434,94055,471,primos,
3435,94055,472,"photo, 1 photo burst,3 second delay before next  picture",
3436,94055,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3437,94055,269,"35.11432, -119.6209",
3438,94055,325,"",
3439,94056,466,12,
3440,94056,271,2015-04-15/2015-04-15,
3441,94056,467,2,
3442,94056,468,shrub,
3443,94056,469,facing north away from shrub,
3444,94056,470,7,
3445,94056,471,primos,
3446,94056,472,"photo, 1 photo burst,3 second delay before next  picture",
3447,94056,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3448,94056,269,"35.11432, -119.6209",
3449,94056,325,"",
3450,94057,466,135,
3451,94057,271,2015-04-15/2015-04-15,
3452,94057,467,4,
3453,94057,468,open,
3454,94057,469,facing north away from shrub,
3455,94057,470,3,
3456,94057,471,primos,
3457,94057,472,"photo, 1 photo burst,3 second delay before next  picture",
3458,94057,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3459,94057,269,"35.11432, -119.6209",
3460,94057,325,"",
3461,94058,466,6,
3462,94058,271,2015-04-15/2015-04-15,
3463,94058,467,4,
3464,94058,468,open,
3465,94058,469,facing north away from shrub,
3466,94058,470,8,
3467,94058,471,primos,
3468,94058,472,"photo, 1 photo burst,3 second delay before next  picture",
3469,94058,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3470,94058,269,"35.11432, -119.6209",
3471,94058,325,"",
3472,94059,466,369,
3473,94059,271,2015-04-15/2015-04-15,
3474,94059,467,5,
3475,94059,468,open,
3476,94059,469,facing north away from shrub,
3477,94059,470,4,
3478,94059,471,primos,
3479,94059,472,"photo, 1 photo burst,3 second delay before next  picture",
3480,94059,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3481,94059,269,"35.11432, -119.6209",
3482,94059,325,"",
3483,94060,466,1221,
3484,94060,271,2015-04-15/2015-04-15,
3485,94060,467,5,
3486,94060,468,open,
3487,94060,469,facing north away from shrub,
3488,94060,470,5,
3489,94060,471,primos,
3490,94060,472,"photo, 1 photo burst,3 second delay before next  picture",
3491,94060,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3492,94060,269,"35.11432, -119.6209",
3493,94060,325,"",
3494,94061,466,546,
3495,94061,271,2015-04-17/2015-04-17,
3496,94061,467,4,
3497,94061,468,shrub,
3498,94061,469,facing north away from shrub,
3499,94061,470,2,
3500,94061,471,primos,
3501,94061,472,"photo, 1 photo burst,3 second delay before next  picture",
3502,94061,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3503,94061,269,"35.11432, -119.6209",
3504,94061,325,"",
3505,94062,466,36,
3506,94062,271,2015-04-18/2015-04-18,
3507,94062,467,2,
3508,94062,468,open,
3509,94062,469,facing north away from shrub,
3510,94062,470,3,
3511,94062,471,primos,
3512,94062,472,"photo, 1 photo burst,3 second delay before next  picture",
3513,94062,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3514,94062,269,"35.11432, -119.6209",
3515,94062,325,"",
3516,94063,466,1752,
3517,94063,271,2015-04-19/2015-04-19,
3518,94063,467,5,
3519,94063,468,shrub,
3520,94063,469,facing north away from shrub,
3521,94063,470,4,
3522,94063,471,primos,
3523,94063,472,"photo, 1 photo burst,3 second delay before next  picture",
3524,94063,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3525,94063,269,"35.11432, -119.6209",
3526,94063,325,"",
3527,94064,466,6,
3528,94064,271,2015-04-20/2015-04-20,
3529,94064,467,3,
3530,94064,468,open,
3531,94064,469,facing north away from shrub,
3532,94064,470,5,
3533,94064,471,primos,
3534,94064,472,"photo, 1 photo burst,3 second delay before next  picture",
3535,94064,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3536,94064,269,"35.11432, -119.6209",
3537,94064,325,"",
3538,94065,466,15,
3539,94065,271,2015-04-21/2015-04-21,
3540,94065,467,3,
3541,94065,468,shrub,
3542,94065,469,facing north away from shrub,
3543,94065,470,6,
3544,94065,471,primos,
3545,94065,472,"photo, 1 photo burst,3 second delay before next  picture",
3546,94065,270,"Elkhorn Plains, Carrizo Plains National Monument, San Lois Obispo County, CA",
3547,94065,269,"35.11432, -119.6209",
3548,94065,325,"",
3549,94066,466,240,
3550,94066,271,2015-04-22/2015-04-23,
3551,94066,467,2,
3552,94066,468,open,
3553,94066,469,facing north away from shrub,
3554,94066,470,10,
3555,94066,471,primos,
3556,94066,472,"photo, 1 photo burst,3 second delay before next  picture",
