id,file_id,attribute_id,value,unit_id
302814,353250,605,f7b0c13fe74670373e688f2caca7fc53,
302815,353251,605,e6cc4e591aaf21e49634c232bab0f26f,
302816,353252,605,adcb6028f7d13e3b3722aa1c0ea2db62,
302817,353253,605,26a3a6332f108f728029b7eabe1a438c,
302818,353254,605,9ab3346b443b315bd87bcde7c0495abf,
302819,353255,605,20ebbef488995a41703852b98c653ee4,
302820,353256,605,6089cd465b99b8c8571c3735e9d05491,
302821,353257,605,094f6ba780b5507b6f15c593efbb2869,
302822,353258,605,39f884e1153c9bc2fee804bb4263238b,
302823,353259,605,4280d51dd2270ebf8af1e3dc854164f8,
302824,353260,605,ec4b21dc0a6992bff8d2369d1ab5978a,
302825,353261,605,ec37c9d68c66691bc336e81ad7f4aaea,
302826,353262,605,d4612c3bda0ed3cc7b70eb31b6c79ef5,
302827,353263,605,cbf69a460f079a9bdcd23a6daab707e3,
302828,353264,605,2da65cddc391eef9824ebb042a598f3a,
302829,353265,605,528734c8090835c05a6ccd896c6f02a1,
302830,353266,605,199a521beef9997bee4b225011dac0f9,
302831,353267,605,bf3ef182c56871bf76e038fd641dd3e1,
302832,353268,605,3efd4de9c0f0d5024737b0d807be3a87,
302833,353269,605,801e6c0fb374ad4fb6442b5a5c7da74e,
302834,353270,605,ed3fb3d33d68f86c13b6fcbb15647347,
302835,353271,605,0bb05048dc55a8ed494bc55f8b7603ae,
302836,353272,605,5749f0693dfa4e13e987e5b118b49898,
302837,353273,605,6d0b4decd3ae3ddb944da6695b7ea46d,
302838,353274,605,68fc22f3bed1be32a4cad06c4c0e0f5a,
302839,353275,605,8291cf5a1e2b5ee9997324da26c28d8f,
302840,353276,605,c99e7861f46fc8f22f3867146a1d02fd,
302841,353277,605,e1139ba5dd82d021dbfb8042311d6229,
302842,353278,605,00044ecd734eeeb43da2d35af09b021a,
302843,353279,605,2f9faafbb5e8eaedb6a84e99c5166113,
302844,353280,605,713d62e3f0bac2c9e5b3dd58bc23a3d1,
302845,353281,605,79ec3838d6e18ac774bf2b4b5894e65e,
302846,353282,605,a6bab27df79bf9e072b2788f96b1e344,
302847,353283,605,9dd557ffde451a048403fc92bfbb5f34,
302848,353284,605,f9a404d5c065f3b4c2d9b11d065f8c0c,
302849,353285,605,8509ede83b0c3a7e50ef9b9816184478,
302850,353286,605,f3609a14271ff8ce26dcfac016301e38,
302851,353287,605,b80a8d8e88ebd11164f3181f7d10a28c,
302852,353288,605,3e000036c68a8932b2abaf00c7a68ed0,
302853,353289,605,94f6bb2d72c82914f4de496ab99f23c5,
302854,353290,605,b0bdaa3a5a8660d38a5bc8aceb7781a8,
302855,353291,605,ccf2e7443f83e11e43adb20c907e8f2f,
302856,353292,605,cbd25e3691c55d604abc6b64f9dd7bf9,
302857,353293,605,40aed5e4cd88342fe58998a45ca47b31,
302858,353294,605,273fafdd9ad86ec9f37a48465fed9670,
302859,353295,605,85dd7723171a9705d1854091af1abb49,
302860,353296,605,61a4969b9ff4f0f1a371c1dc43b706e5,
302861,353297,605,25ea1655e1a7176fe2ed27735d670cee,
302862,353298,605,1ed3644f20a3244e0fa73b88b2aca816,
302863,353299,605,4f6832038ca13403a01ccd9c2fc26bd3,
302864,353300,605,3a53751f7c74525e6cdd4c7fc1221801,
302865,353301,605,4a95a5ab1d2b400be245d43b0eca97b5,
302866,353302,605,ac1f617f5fd482c982f82b26fa4fce56,
302867,353303,605,3430b0b6e2d5b73d023a8b30e8170c22,
302868,353304,605,c05ab7264ffa0f7f50fc5f12507280c4,
302869,353305,605,7d3d82ee868953d04f884d1e0984eeba,
302870,353306,605,01139411e7b3c08fea6e224408a0ed4b,
302871,353307,605,bb900693af733994e3d333b710ad09bb,
302872,353308,605,6cd39a652b6cbb2d05763f2e87dc35eb,
302873,353309,605,4bbacd29733dfec3a4a054cee27e034e,
302874,353310,605,f007c979963813a4de8c91c52ddae3b8,
302875,353311,605,295b2113875b8ac8eb2fb8b9e720abbf,
